title,jobDescrib,companyName,companyIndustry,companyScal,companyTage,companyLocation,jobUrl,salary,publicDate,degree
Python开发工程师/前端/爬虫,"['基本要求：', '1，做事认真、细心，愿意沟通；有团队精神，能与同事和谐相处，能快速适应环境；', '2，全日制大专或以上学历。有网页编辑或设计经验；', '3，编辑公司网站国际版，需要有英语基础；', '英文内容有专人编辑，但网站设计至少要看得懂', '4，男女不限。', '工作职责：', '1，与公司运营推广、美工团队一起，设计和编辑网站，团队协作将项目落地；', '2，积极学习，努力成长为网站负责人；', '3，公司会积极培养新人。', '公司福利：', '1、工作时间：5天7.5小时制；五险一金；', '2、法定节假日，带薪假期；', '3、每周三、周五下午茶福利；', '4、法定节假日有对应节假日福利；', '5、年终奖丰厚，转正员工至少1个月工资。']",深圳市宇达计算机有限公司,['50-150人'],"['计算机软件,通信/电信/网络设备']",深圳-南山区,https://jobs.51job.com/shenzhen-nsq/113945968.html?s=01&t=0,4.5-6千/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
Python开发工程师,"['1、学习并熟悉公司业务及产品架构；', '2、根据公司业务需求开发web系统；', '3、参与公司平台系统更新及运维工作；', '4、部署公司平台系统至合作医院或科研机构。', '任职要求：', '1、精通python语言，熟悉Django，Flask，Tornado等web开发框架；', '2、熟悉sql语法规则，有过mysql，SQL\xa0Server，Oracle使用经验；', '3、熟悉html，css，javascript；', '4、熟练使用git或其他版本管理软件；', '5、熟悉Linux操作系统与linux\xa0shell命令，熟悉网络HTTP，TCP等网络协议；', '6、表达及沟通能力强、接受出差\xa0；', '7、加分项：docker、任务队列，语音识别，python图形用户界面框架。']",深圳市铱硙医疗科技有限公司,['少于50人'],"['计算机软件,贸易/进出口']",深圳-南山区,https://jobs.51job.com/shenzhen-nsq/119583233.html?s=01&t=0,1-1.5万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-08发布']"
软件开发工程师（Python）,"['岗位职责：', '1.在RPA项目实施中，完成RPA的定制化开发部分；', '2. 在开发过程中，确保产品的功能、性能和拓展满足交付条件；', '3.定期对令才RPA进行效能重构，开发可用性高的新功能；', '4.完成上级交付的其余合理工作。', '任职要求：', '1. 两年以上工作经验,掌握至少一种编程语言，例如 C#或.NET、VBA、Python技术；', '2. 出色的问题分析和解决能力；', '3. 熟悉软件开发流程和方法；', '4. 中英文沟通表达能力良好；', '5.可以接受较强工作压力，可以接受出差和远程办公的优先考虑。', '上班地址可选：深圳南山/广州天河/上海闵行区', '企业福利：', '1、公司实行五天朝九晚六工作制，双休制度；', '2、五险一金齐全，商业保险，丰厚年终奖；', '3、丰富多彩的团队拓展活动、员工生日会、员工体检和营养早餐等；', '4、优越的，透明可见和快速（上升）的职业发展道路；', '5、高于同行薪酬制度，丰厚奖励、公司福利；', '6、公司不定期的专业技巧及个人素质提升培训。']",富璟科技（深圳）有限公司,['50-150人'],['计算机服务(系统、数据服务、维修)'],深圳-南山区,https://jobs.51job.com/shenzhen-nsq/118492626.html?s=01&t=0,0.6-1.2万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招4人\xa0\xa0', '\xa0\xa006-08发布\xa0\xa0', '\xa0\xa0计算机科学与技术']"
Python后台工程师,"['工作职责：', '1.\xa0\xa0\xa0独立完成软件系统代码的设计与实现；', '2.\xa0\xa0\xa0根据需求完成设计、代码编写、调试、测试和维护；', '3.\xa0\xa0\xa0使用Python\xa0语言对后台业务逻辑进行开发以及维护；', '4.\xa0\xa0\xa0能根据实际需求，使用前沿第三方框架，如\xa0Django、Flask等实现各种功能。', '\xa0', '职位要求：', '1.\xa0\xa0\xa0能够在\xa0Unix/Linux进行服务器的开发；', '2.\xa0\xa0\xa0精通Python语言；', '3. \xa0\xa0熟悉PEP8编程规范；', '4.\xa0\xa0\xa0精通MySQL/PostgreSQL/MongoDB；', '5.\xa0\xa0\xa0具有良好的沟通能力、团队合作精神、优秀的分析问题和解决问题的能力。']",翼果（深圳）科技有限公司,['50-150人'],"['互联网/电子商务,计算机软件']",深圳-南山区,https://jobs.51job.com/shenzhen-nsq/122624481.html?s=01&t=0,1-1.5万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa006-08发布\xa0\xa0', '\xa0\xa0英语\xa0\xa0', '\xa0\xa0计算机科学与技术 计算机工程']"
python后端开发工程师,"['岗位职责：', '1、负责互联网项目的web后端开发;\xa0\xa0', '2、负责后端项目业务功能的持续迭代与代码风格的重构优化;\xa0\xa0', '3、负责集团移动APP整体架构设计和开发;', '岗位要求：\xa0\xa0\xa0', '1、\xa0有3年以上python后端开发经验,\xa0本科及以上学历，计算机、软件相关专业;\xa0', '2、\xa0熟悉\xa0Python\xa0语言，熟悉\xa0Django/Tornado/Flask\xa0等其中至少一种框架;\xa0\xa0', '3、\xa0熟悉\xa0MySQL、Redis、golang;\xa0', '4、\xa0有良好的编程思想、代码规范以及测试习惯;\xa0\xa0', '5、\xa0具有良好的沟通能力、团队合作精神、优秀的分析问题和解决问题的能力;\xa0', '6、\xa0热爱技术难点的攻关和新技术的应用;\xa0', '7、\xa0有良好的算法和数据结构基础，及很强的自学能力；', '加分项：\xa0\xa0\xa0', '1、\xa0熟悉其他语言如\xa0Ruby\xa0/\xa0Golang\xa0/\xa0C++\xa0/\xa0C#\xa0等者优先;', '2、\xa0了解\xa0beanstalk,\xa0RabbitMQ\xa0，了解\xa0Elasticsearch\xa0或\xa0Solr\xa0等搜索引擎并有实践经验者优先;', '3、\xa0了解K8S,\xa0docker并有实践经验者优先考虑;']",百丽新零售,['1000-5000人'],['互联网/电子商务'],深圳-南山区,https://jobs.51job.com/shenzhen-nsq/121598669.html?s=01&t=0,1.5-2.5万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
研发工程师（C++/Python）,"['岗位职责:', '任职要求：', '我们有：\xa0', '宽松的办公环境、NICE的部门团队、超长的带薪年假、真诚的员工关怀、职位晋升畅通。\xa0', '20年沉淀的IT朝阳行业、享受中餐补贴全勤奖等等、团队活动丰富、年轻化部门成员。']",南凌科技股份有限公司,['500-1000人'],['通信/电信运营、增值服务'],深圳-南山区,https://jobs.51job.com/shenzhen-nsq/112446633.html?s=01&t=0,1-2万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-08发布']"
Python开发工程师,"['工作职责', '1、网站系统的维护、改进，以及新产品的开发；', '2、大型互联网web项目的设计、开发、优化。', '职位要求', '1、本科及以上学历，计算机及相关专业，2年以上项目经验。', '2、熟悉python, 熟悉mysql，有足够的互联网项目开发意识；', '3、熟悉linux, 熟悉git版本管理;', '4、各种分布式实现、中间件、数据挖掘、排序算法、搜索、运维...如果你有这些方面的经验和能力，千万不要忽略掉；', '5、有强烈的上进心和求知欲，善于学习和运用新知识, 保持对新技术的热情；']",深圳蒲公英农业科技有限公司,['150-500人'],['互联网/电子商务'],深圳-南山区,https://jobs.51job.com/shenzhen-nsq/118496577.html?s=01&t=0,1.5-3万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-08发布']"
python开发,"['招聘负责人', '万小姐', '联系邮箱:hryje1319@163.com']",深圳樱吉尔企业咨询管理有限公司,['少于50人'],['专业服务(咨询、人力资源、财会)'],深圳-福田区,https://jobs.51job.com/shenzhen-ftq/115026205.html?s=01&t=0,1.6-2.6万/月,06-08,"['深圳-福田区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-08发布']"
高级Python开发,"['1、搭建系统开发环境，完成系统框架和核心代码的实现，负责解决开发过程中的技术问题；', '2、负责Python技术的相关产品规划、需求、设计、开发、测试等研发工作；', '3、参与测试相关平台的搭建、研发以及优化；', '1、计算机，软件工程、应用数学相关专业，全日制本科以上学历,3年以上的开发经验；', '2、精通Python语言,熟悉C++&C语言或者CSharp语言编程。', '3、熟悉TCP/IP等网络协议，熟悉应用层协议及协议分析了。', '4、熟悉mysql,了解Redis/MongoDB等NoSQL技术；', '5、具备独立开发功能模块的能力；', '6、有能阅读英文文档并解决工作中遇到的问题的能力；', '7、逻辑思维清晰，能够独立承受工作压力。']",深圳市有为信息技术发展有限公司,['500-1000人'],"['汽车,计算机软件']",深圳-龙岗区,https://jobs.51job.com/shenzhen-lgq/119814878.html?s=01&t=0,1.2-2.5万/月,06-08,"['深圳-龙岗区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-08发布']"
Python开发工程师,"['岗位职责：', '1、用Python编程实现服务器端的业务流程；', '2、负责与后端管理系统开发、restAPI设计和开发实现。', '3、与公司硬件人员对接接口。', '岗位要求：', '1、熟悉Python语言及基于Python的Web服务器端开发技术；', '2、了解Django等至少一种主流PythonWeb服务器端系统框架；', '3、理解Linux\xa0shell常用设计模式，具有服务器端系统开发调试和性能调优经验；', '4、熟悉HTTP、Ajax等相关网络协议和主流前后端通信规范；', '5、熟悉XML、JSON、SOAP协议；', '6、对Nginx、Apache、Tomcat、MySQL等有一定的使用及维护经验；', '7、熟练掌握js，或基于js的UI框架一到两个。', '8、精通至少一种关系型数据库。', '9、了解上位机与硬件接口的数据传送。']",深圳快捷达贸易有限公司,['50-150人'],"['通信/电信/网络设备,贸易/进出口']",深圳,https://jobs.51job.com/shenzhen/120600722.html?s=01&t=0,1.5-2万/月,06-08,"['深圳\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-08发布\xa0\xa0', '\xa0\xa0英语良好\xa0\xa0', '\xa0\xa0电子信息工程 电子科学与技术']"
Python开发工程师,['    '],深圳星际超脑智能系统有限公司,['少于50人'],['计算机软件'],深圳-福田区,https://jobs.51job.com/shenzhen-ftq/119778858.html?s=01&t=0,1-1.5万/月,06-08,"['深圳-福田区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
课程设计（python）,"['工作职责:', '岗位职责：', '1、根据不同年龄段的学习者特点，进行K12阶段课程内容、教辅教案的研发与撰写；', '2、了解少儿编程，具有良好的编程素养和知识体系', '3、定期完善、优化课程，针对反馈，提出教学方法和内容的改进方案；', '4、沟通表达能力强，能把自己的思路准确地传递出来', '5、良好的学习能力，能迅速的掌握新知识和技能', '任职资格:', '任职要求：', '1、本科及以上学历，计算机，电子信息学，电子工程等专业等相关专业优先', '2、具有一定编程基础，有数学功底和逻辑思维能力；有python、算法设计经验者及ACM算法编程竞赛获奖经验者优先；', '3、热爱教育，并有一线教学的经历', '4、了解儿童心理和发展，对在线教育有一定的见解', '5、有较好的文字表达能力，能设计教学视频的讲解思路与内容、撰写课程视频文案等', '6、喜欢漫画，日常追番，认同公司 No Fun Go Die 理念']",深圳点猫科技有限公司,['1000-5000人'],"['互联网/电子商务,教育/培训/院校']",深圳-南山区,https://jobs.51job.com/shenzhen-nsq/113420270.html?s=01&t=0,0.9-1.4万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa006-08发布']"
Python开发工程师,"['1、负责前后端WEB开发、接口对接；', '3、负责产品部署、联调、适配、上线等工作；', '4、具备较好的学习能力、问题分析能力，可以独立定位解决问题。', '岗位要求：\xa0', '1、本科以上学历，至少1年以上Python开发经验；', '2、熟悉Linux操作系统；', '3、熟悉Mysql、Redis数据库使用及开发；', '4、熟悉H5、CSS3、JavaScript等前端开发优先考虑；', '5、具有高度的责任感，工作积极主动、较强的逻辑思维能力、善于总结，有规范化文档编写能力']",深圳市大富科技股份有限公司,['5000-10000人'],['通信/电信/网络设备'],深圳-南山区,https://jobs.51job.com/shenzhen-nsq/110489708.html?s=01&t=0,0.8-1.5万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-08发布']"
Python开发工程师,"['【岗位职责】', '后台python-负责活动接入文档商品', '【岗位要求】', '1. 本科及以上学历，2年以上python开发经验；', '2. 熟练linux系统及常用命令，熟练shell,熟悉常用的数据结构和算法，mysql数据库使用和网络编程；', '3. 熟练掌握python语言，了解流行的python库和python框架，具备良好的编程习惯；（必须）', '工作地点：南山科技园    双休']",深圳市星月传奇科技有限公司,['150-500人'],['计算机软件'],深圳-南山区,https://jobs.51job.com/shenzhen-nsq/120428133.html?s=01&t=0,1-1.5万/月,06-08,"['深圳-南山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-08发布']"
软件测试工程师(Selenium+Python和Jmeter),"['岗位职责：', '1、根据项目需求，分析需求、编写用例、执行测试、管理缺陷及线上追踪工作；', '2、负责业务功能流程测试、兼容性、性能和安全测试工作；', '3、独立负责Web相关项目部分需求的测试工作；', '4、编写相关操作文档。', '\xa0', '任职要求：', '1、1年以上Web软件测试工作经验；', '2、熟练掌握软件测试的原则、流程和方法；', '3、熟练接口测试自动化或者UI测试自动化；', '4、熟悉自动化测试，熟悉常见的测试工具，如Selenium+Python自动测试、Jmeter性能压力测试、Postman等中的一种或几种，熟悉安全性测试、易用性测试、可靠性测试和性能压力测试等；', '5、Fiddler\xa0抓包，定位问题；', '6、浏览器兼容性测试；', '7、能独立完成测试脚本的编写维护工作；']",深圳店管家软件有限公司,['少于50人'],"['计算机软件,计算机服务(系统、数据服务、维修)']",深圳-福田区,https://jobs.51job.com/shenzhen-ftq/121344966.html?s=01&t=0,0.6-1万/月,06-08,"['深圳-福田区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-08发布']"
